 "GAGE No.    3:  K,I,J Coord. =     1,   46,   41;  STREAM SEGMENT =     8;  REACH =    23 "
     "DATA: Time           Stage            Flow"
     4.0500000E+02   4.1052300E+03   1.5167238E+05
     4.0600000E+02   4.1052124E+03   1.3302867E+05
     4.0700000E+02   4.1052007E+03   1.2117846E+05
     4.0800000E+02   4.1051919E+03   1.1244103E+05
     4.0900000E+02   4.1051826E+03   1.0327613E+05
     4.1000000E+02   4.1051758E+03   9.7218344E+04
     4.1100000E+02   4.1051719E+03   9.3407523E+04
     4.1200000E+02   4.1051929E+03   1.1298638E+05
     4.1300000E+02   4.1052617E+03   1.8836852E+05
     4.1400000E+02   4.1052349E+03   1.5713298E+05
     4.1500000E+02   4.1052397E+03   1.6252569E+05
     4.1600000E+02   4.1052334E+03   1.5534572E+05
     4.1700000E+02   4.1052080E+03   1.2816028E+05
     4.1800000E+02   4.1051973E+03   1.1735961E+05
     4.1900000E+02   4.1052319E+03   1.5374445E+05
     4.2000000E+02   4.1052109E+03   1.3141188E+05
     4.2100000E+02   4.1052798E+03   2.1049220E+05
     4.2200000E+02   4.1052236E+03   1.4491600E+05
     4.2300000E+02   4.1052002E+03   1.2041713E+05
     4.2400000E+02   4.1051914E+03   1.1153752E+05
     4.2500000E+02   4.1052168E+03   1.3753464E+05
     4.2600000E+02   4.1052256E+03   1.4685078E+05
     4.2700000E+02   4.1051924E+03   1.1276136E+05
     4.2800000E+02   4.1051880E+03   1.0825601E+05
     4.2900000E+02   4.1051724E+03   9.3768828E+04
     4.3000000E+02   4.1051929E+03   1.1304595E+05
     4.3100000E+02   4.1052866E+03   2.1884397E+05
     4.3200000E+02   4.1052812E+03   2.1191189E+05
     4.3300000E+02   4.1052280E+03   1.4966252E+05
     4.3400000E+02   4.1052095E+03   1.2986344E+05
     4.3500000E+02   4.1051982E+03   1.1835477E+05
     4.3600000E+02   4.1052446E+03   1.6810892E+05
     4.3700000E+02   4.1056133E+03   7.7733712E+05
     4.3800000E+02   4.1053076E+03   2.4624894E+05
     4.3900000E+02   4.1052715E+03   2.0007233E+05
     4.4000000E+02   4.1052959E+03   2.3116697E+05
     4.4100000E+02   4.1052466E+03   1.7046920E+05
     4.4200000E+02   4.1054849E+03   5.2585956E+05
     4.4300000E+02   4.1053008E+03   2.3727525E+05
     4.4400000E+02   4.1052930E+03   2.2717272E+05
     4.4500000E+02   4.1053696E+03   3.3460681E+05
     4.4600000E+02   4.1053081E+03   2.4691258E+05
     4.4700000E+02   4.1052544E+03   1.7984567E+05
     4.4800000E+02   4.1052876E+03   2.2019306E+05
     4.4900000E+02   4.1053779E+03   3.4707691E+05
     4.5000000E+02   4.1052739E+03   2.0297502E+05
     4.5100000E+02   4.1052607E+03   1.8688611E+05
     4.5200000E+02   4.1053022E+03   2.3927819E+05
     4.5300000E+02   4.1052505E+03   1.7482789E+05
     4.5400000E+02   4.1052754E+03   2.0498931E+05
     4.5500000E+02   4.1052798E+03   2.1068111E+05
     4.5600000E+02   4.1052358E+03   1.5805823E+05
     4.5700000E+02   4.1052192E+03   1.4025694E+05
     4.5800000E+02   4.1052046E+03   1.2477913E+05
     4.5900000E+02   4.1051919E+03   1.1253970E+05
     4.6000000E+02   4.1051836E+03   1.0416106E+05
     4.6100000E+02   4.1051753E+03   9.6673516E+04
     4.6200000E+02   4.1051714E+03   9.2897367E+04
     4.6300000E+02   4.1051636E+03   8.6019844E+04
     4.6400000E+02   4.1051763E+03   9.7498977E+04
     4.6500000E+02   4.1052266E+03   1.4815727E+05
     4.6600000E+02   4.1051841E+03   1.0489898E+05
     4.6700000E+02   4.1051729E+03   9.4225883E+04
     4.6800000E+02   4.1051616E+03   8.4512680E+04
     4.6900000E+02   4.1051548E+03   7.8644289E+04
     4.7000000E+02   4.1051519E+03   7.6130336E+04
     4.7100000E+02   4.1051465E+03   7.1595820E+04
     4.7200000E+02   4.1051431E+03   6.9000055E+04
     4.7300000E+02   4.1051377E+03   6.4450324E+04
     4.7400000E+02   4.1051357E+03   6.3096211E+04
     4.7500000E+02   4.1051416E+03   6.7725516E+04
     4.7600000E+02   4.1051426E+03   6.8437609E+04
     4.7700000E+02   4.1051924E+03   1.1275552E+05
     4.7800000E+02   4.1052271E+03   1.4824522E+05
     4.7900000E+02   4.1051875E+03   1.0791201E+05
     4.8000000E+02   4.1051743E+03   9.5468547E+04
     4.8100000E+02   4.1051665E+03   8.8668453E+04
